nsow,dh,upfront_cost,total_cost,bcr,reliability,satisficing
10000,0.0,0.0,201877.08176741964,,0.15906370444090953,0.0
10000,0.4827586206896552,20745.0,198654.89852751777,1.15532336658963,0.19547555058116078,0.02
10000,0.9655172413793104,20745.0,177737.68330657133,2.1636248956783954,0.234893726616153,4.54
10000,1.4482758620689655,20745.0,159476.130174104,3.0439118627773265,0.2764810288545642,12.94
10000,1.9310344827586208,20745.0,143525.0636198063,3.8128232416299506,0.31936212977788814,20.97
10000,2.413793103448276,20745.0,129582.98596844955,4.484892542731747,0.3626949555659103,28.15
10000,2.896551724137931,20745.0,117387.0537700593,5.072789973360343,0.4057233040120635,34.97
10000,3.3793103448275863,141893.79310344835,227857.2912828162,0.8169038338663931,0.4478087729541079,1.51
10000,3.8620689655172415,142668.62068965516,219272.10659823054,0.8780739258098663,0.48844412058588876,3.9
10000,4.344827586206897,143443.4482758621,211832.85319652385,0.9305944499468678,0.5272522574034513,7.12
10000,4.827586206896552,144218.275862069,205389.8269773509,0.9756428567119269,0.5639755706297812,10.7
10000,5.310344827586207,144993.7684729064,199813.95612309768,1.014229064228422,0.5984598040538467,14.46
10000,5.793103448275862,145769.630541872,194992.57687388643,1.0472286639400905,0.630635790547366,18.48
10000,6.275862068965518,146545.49261083742,190828.03258781723,1.0753967179935309,0.6605013266392901,22.52
10000,6.758620689655173,147321.35467980293,187236.10993897525,1.0993811919545944,0.6881045903529895,25.990000000000002
10000,7.241379310344828,148097.21674876846,184143.91369267865,1.1197400495704353,0.7135298156137196,29.67
10000,7.724137931034483,148873.078817734,181488.335054807,1.1369538863206736,0.7368854553990635,32.82
10000,8.206896551724139,149648.9408866996,179214.71890859108,1.1514368409462141,0.7582947611483568,35.49
10000,8.689655172413794,151542.41379310348,178393.31771932388,1.1549649597119227,0.7778885339128869,37.16
10000,9.172413793103448,155163.10344827586,179592.67382314344,1.1436192461289925,0.795799721814343,38.04
10000,9.655172413793103,158783.79310344835,181049.9356677459,1.1311666996524308,0.8121595308128126,38.67
10000,10.13793103448276,162404.48275862072,182734.14989313614,1.1178719426281805,0.8270947397481224,38.9
10000,10.620689655172415,166025.17241379313,184618.4004878603,1.1039521960955696,0.8407259475621879,39.050000000000004
10000,11.10344827586207,169645.86206896557,186679.2543504799,1.0895856063424727,0.8531665196768908,39.01
10000,11.586206896551724,173266.5517241379,188896.28452248801,1.0749180792008757,0.8645220460742831,38.99
10000,12.068965517241379,176887.24137931035,191251.6603250187,1.0600688967703227,0.8748901715907894,38.879999999999995
10000,12.551724137931036,180507.93103448275,193729.79514333216,1.0451353388042055,0.8843606864533163,38.550000000000004
10000,13.03448275862069,184128.62068965522,196317.0438083169,1.0301964894880413,0.8930157920414183,38.39
10000,13.517241379310345,187749.3103448276,199001.44255395874,1.015316376971928,0.9009304797125558,37.85
10000,14.0,191370.0,201772.48548163267,1.0005465657406436,0.9081729764273965,37.2
