nsow,iteration,dh,upfront_cost,total_cost,bcr,reliability,satisficing
10,9,14,191370.0,204922.34137095406,1.4949521027299624,0.9179313765900308,60.0
10,10,0,0.0,927068.8503045952,,0.127309606001148,0.0
10,10,3,141285.0,584028.640044708,3.428001629754661,0.371354584392502,10.0
10,10,9,153870.0,280894.3890449044,5.199483078310852,0.7567790757716778,60.0
10,10,14,191370.0,247960.74180029854,4.548665456990628,0.8866437805775732,80.0
100,1,0,0.0,1332798.809822599,,0.15944553074827,0.0
100,1,3,141285.0,781217.0036410235,4.904036565676297,0.3934124365804213,9.0
100,1,9,153870.0,340438.228516899,7.449344130146877,0.7522757459499002,54.0
100,1,14,191370.0,273602.0821889495,6.534810720769448,0.8851842176119855,64.0
100,2,0,0.0,1869077.2317528941,,0.12821055070476772,0.0
100,2,3,141285.0,930006.9023381062,7.646638563292551,0.3875100902830406,10.0
100,2,9,153870.0,326965.08387966885,11.022175523969747,0.79182202445057,64.0
100,2,14,191370.0,252811.06128982385,9.445765639666982,0.9156840907801616,73.0
100,3,0,0.0,1669432.7001619488,,0.13410447429865147,0.0
100,3,3,141285.0,889179.6441018699,6.522547022402091,0.3557282134943716,12.0
100,3,9,153870.0,334556.9768072768,9.675347522939315,0.7336002253462263,54.0
100,3,14,191370.0,260573.2838175197,8.361965910771957,0.8736927009381461,60.0
100,4,0,0.0,1197056.5954458336,,0.18521016556236597,0.0
100,4,3,141285.0,667244.9455597603,4.749949746158995,0.4514765929308172,10.0
100,4,9,153870.0,275367.5789561927,6.990050149409508,0.8184903267514332,62.0
100,4,14,191370.0,236769.72707166974,6.017959285019407,0.9223764093394301,65.0
100,5,0,0.0,1393370.774123971,,0.17706550169035518,0.0
100,5,3,141285.0,774857.6593412872,5.3777691530076375,0.4290883757537227,14.000000000000002
100,5,9,153870.0,312701.3884892954,8.023262400953243,0.7942517880349894,61.0
100,5,14,191370.0,253002.99730453343,6.958968369229439,0.9098240029794366,64.0
100,6,0,0.0,3068676.8294598944,,0.16728124898201607,0.0
100,6,3,141285.0,1396725.0792451908,12.83389425781012,0.4169105647952325,9.0
100,6,9,153870.0,406339.86073854775,18.302508407885526,0.7781147335047476,57.99999999999999
100,6,14,191370.0,281386.8952482557,15.56492623823817,0.8984521316720862,64.0
100,7,0,0.0,1107794.945941414,,0.16320290030065446,0.0
100,7,3,141285.0,679664.603459748,4.03026041321914,0.420656506403365,15.0
100,7,9,153870.0,307921.3841383206,6.198372403997488,0.7843699469130921,60.0
100,7,14,191370.0,255231.72771939475,5.4550515661912495,0.9068725298796881,65.0
100,8,0,0.0,10346810.023717998,,0.17213524296973137,0.0
100,8,3,141285.0,4390883.281059882,43.15540745767856,0.4515177071830433,17.0
100,8,9,153870.0,904283.1149386063,62.36691303554555,0.8125796755189232,59.0
100,8,14,191370.0,382492.9344800513,53.06833406091837,0.9153108524328027,61.0
100,9,0,0.0,972640.6242251375,,0.16031844325330544,0.0
100,9,3,141285.0,575868.1922494633,3.808312502924402,0.4060599954001124,10.0
100,9,9,153870.0,259073.27968751095,5.637468931810142,0.771208628347893,59.0
100,9,14,191370.0,231860.85274736525,4.87092946374966,0.895493388158351,71.0
100,10,0,0.0,1138747.1666947962,,0.15526883737442357,0.0
100,10,3,141285.0,650754.7735453722,4.453957554938061,0.396857109604128,9.0
100,10,9,153870.0,284989.19697672204,6.548566775317308,0.7684552371337695,61.0
100,10,14,191370.0,244256.47747315245,5.674142703776161,0.8932095253555649,69.0
1000,1,0,0.0,1272659.8603841388,,0.16277347408122825,0.0
1000,1,3,141285.0,737105.6301170904,4.790595111066627,0.41397184754819716,10.299999999999999
