"x"
0.019549951305219
0.019549951305219
0.0494626019349164
0.0494626019349164
-0.0777554626108176
0.0347935516672059
0.0347935516672059
0.129565658593599
0.129565658593599
0.0891637837366057
0.028932477510106
0.028932477510106
0.028932477510106
-0.0955293265248701
-0.0265779106060911
0.00348013533423441
0.0723544658516321
0.0723544658516321
0.137987282209144
0.069220172815144
0.11813075051632
0.110299558539174
0.110299558539174
0.110299558539174
0.110299558539174
0.0925125586963743
0.0925125586963743
0.154880510253061
0.154880510253061
0.0311513610077118
-0.0115831616101629
-0.153958493068749
-0.088803786297176
-0.148109248192694
-0.141644394133242
-0.141644394133242
-0.132952829597246
-0.180905796498602
-0.180905796498602
-0.166231955508677
-0.166231955508677
-0.166231955508677
-0.163199548386816
-0.163199548386816
-0.163199548386816
-0.163199548386816
-0.163199548386816
0.0545752772015841
0.0545752772015841
0.00617268943515695
0.0299439234244871
0.0299439234244871
0.0299439234244871
-0.0477765324159777
0.0716079605261404
0.0716079605261404
0.0716079605261404
-0.015909483903886
0.05994133192261
0.05994133192261
0.05994133192261
0.05994133192261
0.05994133192261
0.05994133192261
0.0605572622921734
0.0605572622921734
0.0605572622921734
0.0490876206585362
0.101641172147043
0.101641172147043
0.101641172147043
0.101641172147043
0.0589257474964684
0.00999009214401789
0.0512523801018231
-0.0353728407567765
0.0210108888365654
0.0596825498821897
0.0596825498821897
0.0477707464599839
0.0794400539098809
0.0794400539098809
0.0199576313058486
-0.0715031751543531
-0.0715031751543531
-0.0605030186927614
-0.0605030186927614
-0.00457666211714269
-0.020518143962817
-0.020518143962817
0.0568120364214945
0.035988926092114
0.035988926092114
-0.0687784073552647
0.00788112815002617
0.00788112815002617
0.00788112815002617
0.07933149649854
0.07933149649854
0.021613608417698
0.021613608417698
0.00112269292162799
0.0301066499162529
-0.0239171153973391
-0.0239171153973391
0.205067748733699
0.205067748733699
0.130133367470961
0.119768399023416
0.0468169334506339
0.0468169334506339
0.0468169334506339
-0.0464863993911099
-0.0464863993911099
-0.086404246823254
0.0105053275417134
-0.0019331478779057
-0.14265485456644
-0.14265485456644
-0.14265485456644
-0.0219067610025847
0.00912884957366885
0.00912884957366885
0.0132205912525172
0.0238873963903485
-0.0163291769117535
-0.12086261374964
-0.12086261374964
-0.12086261374964
-0.12086261374964
-0.0706523123568777
-0.0706523123568777
-0.0706523123568777
0.0575662762818678
-0.0478747927958491
-0.0478747927958491
-0.0478747927958491
0.109886358373117
0.109886358373117
0.109886358373117
0.109886358373117
0.0572875865167873
0.0572875865167873
0.0642900524043146
0.0680447630239428
0.0996352948032785
0.0131351137027184
-0.0362624123058036
-0.0362624123058036
-0.0362624123058036
0.0389120139059278
0.0546651773043919
0.0624556668529554
0.0624556668529554
0.0721831639127445
0.0721831639127445
0.0721831639127445
0.0721831639127445
0.0240440625946015
0.0240440625946015
0.0881553652603449
0.0493061792505106
-0.00335767591641929
