nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,5.655172413793103,10,173076.56147293226,700147.5699541129,873224.1314270453,10.267400853975632,0.4459572582928271,15.3776
500000,5.655172413793103,20,201968.56017839228,752148.6594611825,954117.2196395749,8.459807749750665,0.34144922127826666,3.3202000000000003
500000,6.0344827586206895,0,146157.5615763547,608694.3138283385,754851.8754046931,12.799460398120981,0.6111119849108658,39.8916
500000,6.0344827586206895,10,173801.46684521658,650026.8347208535,823828.3015660701,10.512633601557408,0.4616500964547399,17.534
500000,6.0344827586206895,20,202814.47537950255,703438.9852834727,906253.4606629752,8.662116611616488,0.35082310149425094,3.8716
500000,6.413793103448276,0,146767.1674876847,562075.5697916347,708842.7372793192,13.063934517098794,0.6352173350953143,43.0956
500000,6.413793103448276,10,174526.3722175009,604396.3281023804,778922.7003198813,10.730134448772182,0.47635949798658467,19.6292
500000,6.413793103448276,20,203660.3905806128,659089.0863186731,862749.4768992858,8.841571505262205,0.35952611268963913,4.441
500000,6.793103448275862,0,147376.77339901475,519598.03929546225,666974.812694477,13.298121207398195,0.6579840627323892,46.091
500000,6.793103448275862,10,175251.27758978528,562816.4502387283,738067.7278285137,10.922752430058685,0.49011270456769446,21.663
500000,6.793103448275862,20,204506.3057817231,618672.5728277751,823178.8786094983,9.000518164739043,0.3675889035067208,4.9818
500000,7.172413793103448,0,147986.37931034484,480857.7809601522,628844.1602704971,13.505124346338803,0.6794336971990844,48.8896
500000,7.172413793103448,10,175976.18296206958,524892.4038541727,700868.5868162423,11.093035408383159,0.5029448980542852,23.6526
500000,7.172413793103448,20,205352.2209828333,581806.453139021,787158.6741218544,9.141054621119078,0.37504530150474585,5.4946
500000,7.551724137931034,0,148595.98522167487,445492.09941934195,594088.0846410167,13.687719305856437,0.6996003541953997,51.491200000000006
500000,7.551724137931034,10,176701.0883343539,490269.66214502015,666970.7504793741,11.243261863451096,0.5148968382441009,25.5772
500000,7.551724137931034,20,206198.1361839436,548146.7517431037,754344.8879270473,9.265057311644469,0.38193094067782873,5.998
500000,7.93103448275862,0,149205.59113300496,413175.33782747976,562380.9289604846,13.848387862633347,0.718527535158452,53.8598
500000,7.93103448275862,10,177425.99370663826,458629.8668159679,636055.8605226062,11.375469480016411,0.5260129027141376,27.435599999999997
500000,7.93103448275862,20,207044.05138505387,517384.54217891773,724428.5935639717,9.374204565497937,0.38828216854965897,6.4754000000000005
500000,8.310344827586206,0,149815.19704433501,383615.0765001103,533430.2735444454,13.98934954502974,0.736265424299328,56.057599999999994
500000,8.310344827586206,10,178150.8990789226,429687.12122782937,607838.020306752,11.491480823742048,0.5363394974143508,29.2108
500000,8.310344827586206,20,207889.96658616414,489242.3610710974,697132.3276572615,9.46999770117356,0.3941351996394878,6.9148000000000005
500000,8.689655172413794,0,151542.41379310348,356548.70348063746,508091.1172737409,14.00851074292966,0.752868650542538,57.8138
500000,8.689655172413794,10,180204.79763372822,403184.64548672433,583389.4431204525,11.507429646860597,0.5459237967587132,30.5962
500000,8.689655172413794,20,210286.7263226432,463470.9714461782,673757.6977688213,9.483321739156057,0.3995254795247461,7.0746
500000,9.068965517241379,0,154387.24137931038,331740.32486241456,486127.566241725,13.911071219750543,0.7683944684643209,59.1392
500000,9.068965517241379,10,183587.68937105505,378891.762265773,562479.451636828,11.427582752442826,0.5548127682370549,31.502200000000002
500000,9.068965517241379,20,214234.3305944911,439846.44532169926,654080.7759161905,9.41768893676765,0.40448722426012335,6.894400000000001
500000,9.448275862068964,0,157232.0689655173,308977.9847440515,466210.05370956875,13.804144820117916,0.7829013070831315,60.3168
500000,9.448275862068964,10,186970.58110838197,356601.1841255687,543571.7652339507,11.339928891911592,0.5630524373148762,32.2746
500000,9.448275862068964,20,218181.934866339,418167.53744937293,636349.4723157119,9.345610305293238,0.4090531027129995,6.6358
500000,9.827586206896552,0,160076.8965517241,288071.1667041755,448148.06325589964,13.68942749148419,0.796447634901098,61.368199999999995
500000,9.827586206896552,10,190353.4728457089,336126.5750350039,526480.0478807128,11.245861879059191,0.5706873515751522,32.9252
500000,9.827586206896552,20,222129.53913818684,398253.3239398295,620382.8630780162,9.268235024479635,0.4132540332524298,6.3136
500000,10.206896551724139,0,162921.7241379311,268848.55076678784,431770.27490471886,13.568378901223328,0.8090910917433055,62.267399999999995
500000,10.206896551724139,10,193736.3645830357,317300.360806339,511036.72538937477,11.146581470697821,0.5777602070675745,33.462599999999995
500000,10.206896551724139,20,226077.14341003477,379941.08141958684,606018.2248296216,9.186552392007611,0.4171190701472127,5.9082
500000,10.586206896551724,0,165766.55172413794,251156.00191354813,416922.553637686,13.442254845871917,0.8208878417266572,63.061
500000,10.586206896551724,10,197119.25632036262,299971.7651745798,497091.0214949425,11.043119966805579,0.5843116042984485,33.8572
500000,10.586206896551724,20,230024.74768188264,363084.38430215896,593109.1319840415,9.10141372424611,0.4206753587607708,5.4372
500000,10.96551724137931,0,168611.37931034484,234854.76793482763,403466.1472451724,13.31213513795317,0.8318921063481565,63.7428
500000,10.96551724137931,10,200502.14805768945,284005.04993096506,484507.19798865455,10.93636510165758,0.5903799057689877,34.1462
500000,10.96551724137931,20,233972.3519537305,347551.39936041774,581523.7513141482,9.013551205533277,0.42394814210550413,4.9384
500000,11.344827586206897,0,171456.2068965517,219819.86628778008,391276.0731843318,13.178947614223018,0.8421558416278206,64.3498
500000,11.344827586206897,10,203885.03979501635,269277.939341077,473162.97913609346,10.827079753552571,0.59600117114599,34.2972
500000,11.344827586206897,20,237919.95622557838,333223.3585405412,571143.3147661196,8.923594119720866,0.4269608043630556,4.3999999999999995
500000,11.724137931034482,0,174301.03448275855,205938.64143075907,380239.6759135177,13.04348881477779,0.8517285293598392,64.8922
500000,11.724137931034482,10,207267.93153234327,255680.21083689155,462948.1423692349,10.71591892339431,0.6012091505579182,34.3306
500000,11.724137931034482,20,241867.56049742625,319993.1926606303,561860.7531580565,8.832082834141785,0.42973493981995575,3.8539999999999996
500000,12.103448275862068,0,177145.8620689655,193109.47623679737,370255.33830576285,12.906441799831159,0.8606570582408554,65.359
500000,12.103448275862068,10,210650.82326967013,243112.43604964996,453763.25931932015,10.603444364795068,0.6060353209332384,34.2362
500000,12.103448275862068,20,245815.16476927418,307764.310655869,553579.4754251431,8.739480850716944,0.4322904386049438,3.3259999999999996
500000,12.482758620689655,0,179990.6896551725,181240.64206212622,361231.33171729866,12.768391506536178,0.8689856748393502,65.765
500000,12.482758620689655,10,214033.71500699705,231484.85717188867,445518.57217888575,10.490137195613691,0.6105089534495457,34.0096
500000,12.482758620689655,20,249762.769041122,296449.50988397474,546212.2789250968,8.646185195572201,0.4346455828107363,2.7992
500000,12.86206896551724,0,182835.51724137928,170249.27202715666,353084.789268536,12.629837998243417,0.8767559878432889,66.1046
500000,12.86206896551724,10,217416.60674432392,220716.38357819972,438132.99032252363,10.37640877982244,0.6146572025103232,33.629999999999995
500000,12.86206896551724,20,253710.37331296995,285970.0028931849,539680.3762061548,8.552535384661198,0.4368171480266139,2.3373999999999997
500000,13.241379310344827,0,185680.34482758623,160060.4442594207,345740.78908700694,12.491207903588581,0.8840070121112485,66.385
500000,13.241379310344827,10,220799.4984816508,210733.69578823706,431533.19426988787,10.26261012357184,0.6185052087254214,33.110800000000005
500000,13.241379310344827,20,257657.9775848178,276254.5481621521,533912.5257469699,8.45882116597552,0.4388205065228054,1.9094
500000,13.620689655172413,0,188525.1724137931,150606.3634502438,339131.5358640369,12.352864298402785,0.8907752417395571,66.6186
500000,13.620689655172413,10,224182.39021897773,201470.4454218815,425652.8356408592,10.149039992954005,0.6220762101350832,32.4386
500000,13.620689655172413,20,261605.58185666575,267238.6738424352,528844.2556991009,8.365289209068425,0.4406697293849118,1.5412000000000001
500000,14.0,0,191370.0,141825.63021528086,333195.63021528086,12.215115247403133,0.8970947436413779,66.7894
500000,14.0,10,227565.28195630456,192866.5409034113,420431.82285971596,10.035951931429151,0.6253916573531145,31.586199999999998
500000,14.0,20,265553.1861285136,258863.98460119727,524417.1707297108,8.272148888341029,0.4423776857209613,1.2244
