nsow,iteration,dh,upfront_cost,total_cost,bcr,reliability,satisficing
10,10,0,0.0,23459309.130999517,,0.0007496063837615743,0.0
10,10,3,141285.0,23454801.641715594,1.0319035232609575,0.011666338244143978,0.0
10,10,9,153870.0,23372246.589738626,1.5658188162792936,0.06405336943195208,0.0
10,10,14,191370.0,23389976.47340665,1.3622963766153007,0.08794487987636143,10.0
100,1,0,0.0,36066361.22664296,,0.01802588795051326,0.0
100,1,3,141285.0,35784165.43793742,2.997351372796278,0.058965013830518324,2.0
100,1,9,153870.0,35273064.711214736,6.155628227908093,0.14183206083267857,10.0
100,1,14,191370.0,35021362.387284964,6.4606199475256965,0.190345128609202,14.000000000000002
100,2,0,0.0,47824302.61110096,,0.02152230076508654,0.0
100,2,3,141285.0,46963271.50587572,7.094285346818465,0.04398176772003565,1.0
100,2,9,153870.0,45697327.10865265,14.823198170197674,0.08780910709334584,5.0
100,2,14,191370.0,45073171.50428286,15.375979029200463,0.11770776181338126,8.0
100,3,0,0.0,20536971.928618617,,0.4305634470256761,0.0
100,3,3,141285.0,20075645.1425331,4.265221262593455,0.4778327359143434,2.0
100,3,9,153870.0,19451524.131497875,8.054317262109207,0.5393351493923899,7.000000000000001
100,3,14,191370.0,19200287.33843874,7.984817840726779,0.5646409794624786,9.0
100,4,0,0.0,100716685.11196873,,0.42132825847795474,0.0
100,4,3,141285.0,100523119.70748894,2.370035067274328,0.44776062795115207,0.0
100,4,9,153870.0,100095006.52730085,5.040284556235115,0.48430081075788517,4.0
100,4,14,191370.0,99884309.31801982,5.349562595751348,0.5030952367384129,5.0
100,5,0,0.0,39134131.29300275,,0.01772551405928147,0.0
100,5,3,141285.0,38663717.17080807,4.329540447992901,0.039152982881057875,1.0
100,5,9,153870.0,37903520.5936505,8.997729897655477,0.07653203779453047,5.0
100,5,14,191370.0,37520009.959692985,9.434557837225013,0.09531871103298308,5.0
100,6,0,0.0,16196436.808920074,,0.41743756340949717,0.0
100,6,3,141285.0,16002521.618333723,2.3725108156304735,0.439585771484549,1.0
100,6,9,153870.0,15542394.870763917,5.250613752883334,0.46958113211235714,3.0
100,6,14,191370.0,15295317.056891311,5.708782735166238,0.4892290659405482,4.0
100,7,0,0.0,29327513.097393773,,0.40964751242417713,0.0
100,7,3,141285.0,29098888.837559618,2.6181778662572803,0.4372274430911039,0.0
100,7,9,153870.0,28578202.038119726,5.869767071385261,0.49780789380029916,4.0
100,7,14,191370.0,28279435.161729556,6.476709701960697,0.5293883415190886,9.0
100,8,0,0.0,12412879.348216038,,0.4195268648404097,0.0
100,8,3,141285.0,12507265.078126177,0.331947978128332,0.4329884640681345,0.0
100,8,9,153870.0,12448947.823077697,0.7655912467559598,0.44514888556048154,1.0
100,8,14,191370.0,12440717.393195074,0.8545328683751966,0.448366820820161,1.0
100,9,0,0.0,285760226.18733704,,0.014637456232662332,0.0
100,9,3,141285.0,285780366.49952203,0.8574490414058231,0.03056419772499267,1.0
100,9,9,153870.0,285627970.4769835,1.8595288903199036,0.05326382086802057,4.0
100,9,14,191370.0,285563302.8350217,2.0290189283346107,0.05990666643276374,4.0
100,10,0,0.0,117616706.18354587,,2.004778205445195e-06,0.0
100,10,3,141285.0,117748518.43687814,0.06704707978657874,2.3339321662009474e-06,0.0
100,10,9,153870.0,117748012.12872574,0.146643626568534,2.936127714795883e-06,0.0
100,10,14,191370.0,117777389.15078892,0.16035445867646833,3.407442501058188e-06,0.0
1000,1,0,0.0,23139033.803804535,,0.08694244187895402,0.0
1000,1,3,141285.0,22760094.20269361,3.6820936483768922,0.22891497131317057,6.1
