nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,0.0,0,0.0,1767394.3383133071,1767394.3383133071,,0.15492670584745613,0.0
500000,0.0,10,0.0,1767394.3383133071,1767394.3383133071,,0.15492670584745613,0.0
500000,0.0,20,0.0,1767394.3383133071,1767394.3383133071,,0.15492670584745613,0.0
500000,3.0,0,141285.0,829034.7438330537,970319.7438330537,6.641608058040509,0.4092549351472275,10.5848
500000,3.0,10,168004.0183204142,857318.7307140873,1025322.7490345015,5.397708610645491,0.33824075094777845,2.8604000000000003
500000,3.0,20,196045.40840570192,892890.5166895705,1088935.9250952725,4.406785039928785,0.2818345513329251,0.3454
500000,3.3793103448275863,0,141893.7931034483,756740.7055185157,898634.4986219639,7.12260635712212,0.44222821503208926,14.6146
500000,3.3793103448275863,10,168727.94292461895,787200.7921748258,955928.7350994447,5.788655633298928,0.3601030419109757,4.4116
500000,3.3793103448275863,20,196890.16257351945,825509.4223039985,1022399.5848775178,4.7259735095761926,0.2958557526534546,0.635
500000,3.7586206896551726,0,142502.58620689652,691520.5489278906,834023.1351347871,7.54985448350655,0.47433471926866194,18.786
500000,3.7586206896551726,10,169451.8675288237,723943.2930399084,893395.1605687322,6.135921818124021,0.3810671514641113,6.1626
500000,3.7586206896551726,20,197734.91674133687,764720.3322959815,962455.2490373183,5.009500074472353,0.3091170321488898,1.0182
500000,4.137931034482758,0,143111.37931034484,632639.1839231927,775750.5632335374,7.9291748836361675,0.5053816151073974,22.983600000000003
500000,4.137931034482758,10,170175.7921330284,666833.3764166476,837009.1685496761,6.4442382006458185,0.4010480824966832,8.047600000000001
500000,4.137931034482758,20,198579.67090915435,709838.3508187322,908418.0217278865,5.261226801763032,0.3215927677924267,1.4714
500000,4.517241379310345,0,143720.17241379316,579438.9057122841,723159.0781260774,8.265752904753771,0.5352231845165002,27.1886
500000,4.517241379310345,10,170899.71673723316,615233.2231691001,786132.9399063332,6.717818207048606,0.41999163256008215,10.0958
500000,4.517241379310345,20,199424.42507697182,660250.6674305911,859675.092507563,5.4845932841366904,0.3332754976137223,1.9838000000000002
500000,4.896551724137931,0,144328.96551724145,531331.5362965809,675660.5018138223,8.56420468051555,0.5637562714190765,31.2164
500000,4.896551724137931,10,171623.6413414379,568572.4324960173,740196.0738374554,6.9604128027328125,0.4378699745032921,12.2386
500000,4.896551724137931,20,200269.1792447893,615409.2384008106,815678.4176455999,5.6826616469559,0.34417249151477514,2.5238
500000,5.275862068965517,0,144938.3497536946,487791.2847081656,632729.6344618602,8.828602338716246,0.590914922191236,35.0254
500000,5.275862068965517,10,172348.26887037064,526341.0993856215,698689.3682559921,7.175330957406229,0.4546771526686712,14.4214
500000,5.275862068965517,20,201114.75366182916,574824.1373366346,775938.8909984636,5.858133240593234,0.35430253007341095,3.0911999999999997
500000,5.655172413793103,0,145547.9556650247,448348.2760511117,593896.2317161364,9.062621705920423,0.6166647652564837,38.633
500000,5.655172413793103,10,173073.15999607625,488083.5404843869,661156.7004804631,7.365559669923963,0.4704247798547152,16.5708
500000,5.655172413793103,20,201960.63567232725,538057.5285828977,740018.164255225,6.0134466176461965,0.3636930135630314,3.6727999999999996
500000,6.0344827586206895,0,146157.5615763547,412582.6995005604,558740.2610769151,9.269528200940702,0.6409975184131785,41.9854
500000,6.0344827586206895,10,173798.05112178193,453392.6200522402,627190.6711740221,7.533752486300651,0.4851381134556163,18.6252
500000,6.0344827586206895,20,202806.51768282536,504718.2169762536,707524.7346590791,6.150768146217624,0.37237746127960086,4.2526
500000,6.413793103448276,0,146767.1674876847,380119.52650439844,526886.6939920832,9.45221493032708,0.6639258770794307,45.075199999999995
500000,6.413793103448276,10,174522.9422474876,421904.62873492454,596427.5709824121,7.682260445444971,0.4988526051454427,20.677
500000,6.413793103448276,20,203652.39969332347,474456.7285531152,678109.1282464387,6.272017263687015,0.3803934156385822,4.8052
500000,6.793103448275862,0,147376.77339901475,350623.7522272203,498000.5256262351,9.61325555859644,0.6854789287439415,47.887
500000,6.793103448275862,10,175247.8333731933,393294.6696248762,568542.5029980695,7.813175034910745,0.5116109569501195,22.703599999999998
500000,6.793103448275862,20,204498.28170382165,446960.8784828492,651459.160186671,6.378901537258836,0.38778073512854594,5.3306
500000,7.172413793103448,0,147986.37931034484,323796.1155181328,471782.49482847756,9.754939809479218,0.7056981584751646,50.5134
500000,7.172413793103448,10,175972.72449889893,367272.5082558038,543245.2327547028,7.928357032012738,0.5234606746796584,24.6158
500000,7.172413793103448,20,205344.16371431976,421951.78458605875,627295.9483003786,6.472940202289146,0.3945802419843527,5.816000000000001
500000,7.551724137931034,0,148595.98522167487,299369.25518805295,447965.2404097278,9.879305157102733,0.7246340540730601,52.9488
500000,7.551724137931034,10,176697.61562460463,343578.845604413,520276.46122901764,8.029462249944388,0.5344520835703214,26.497
500000,7.551724137931034,20,206190.04572481793,399180.28713074455,605370.3328555624,6.555485175005307,0.40083268121979176,6.267
500000,7.93103448275862,0,149205.59113300496,277104.26307240245,426309.8542054074,9.988165080974944,0.7423432826852675,55.165200000000006
500000,7.93103448275862,10,177422.5067503103,321981.9757811895,499404.4825314998,8.117964492608127,0.5446367565864557,28.2514
500000,7.93103448275862,20,207035.9277353161,378423.73810485186,585459.665840168,6.6277397874724056,0.40657794461315033,6.709
500000,8.310344827586206,0,149815.19704433501,256787.59714152076,406602.7941858557,10.083134227863084,0.7588863883939865,57.2446
500000,8.310344827586206,10,178147.397876016,302274.79279302654,480422.1906690426,8.19517599687234,0.5540662993773204,29.921
500000,8.310344827586206,20,207881.80974581424,359483.12575702835,567364.9355028425,6.690775472258226,0.41185451392907585,7.1116
500000,8.689655172413794,0,151542.41379310348,238228.3206047213,389770.7343978247,10.090680090369373,0.774325949465677,58.809400000000004
500000,8.689655172413794,10,180201.25606551542,284272.1133621011,464473.3694276165,8.201332197115258,0.5627914355059038,31.1246
500000,8.689655172413794,20,210278.47544222564,342180.5026958717,552458.9781380973,6.695798842663893,0.4166990811280484,7.2186
500000,9.068965517241379,0,154387.24137931038,221255.63542175444,375642.8768010648,10.014679251201082,0.7887251321102218,59.9734
500000,9.068965517241379,10,183584.08131880857,267808.285179113,451392.3664979215,8.139583317815442,0.5708613397863753,31.9028
500000,9.068965517241379,20,214225.92482455025,326356.68813853484,540582.6129630851,6.645381995379682,0.4211463088568064,7.001799999999999
500000,9.448275862068964,0,157232.0689655173,205716.68117375343,362948.7501392706,9.93231003963986,0.8021465801196415,60.9962
500000,9.448275862068964,10,186966.90657210173,252735.05243159868,439701.95900370035,8.072656940288777,0.5783231732954053,32.562999999999995
500000,9.448275862068964,20,218173.37420687493,311869.21726747876,530042.5914743537,6.590737626665572,0.4252287001580408,6.6934
500000,9.827586206896552,0,160076.8965517241,191474.57270846423,351551.46926018834,9.844767106011647,0.8146515831795612,61.9116
500000,9.827586206896552,10,190349.73182539488,238919.65283488575,429269.38466028066,8.001524100849913,0.5852217787226935,33.096399999999996
500000,9.827586206896552,20,222120.82358919957,298590.5129457039,520711.33653490344,6.532658618185368,0.42897655084649833,6.296
500000,10.206896551724139,0,162921.7241379311,178406.65228177447,341328.3764197056,9.753074333330042,0.826299472746649,62.6628
500000,10.206896551724139,10,193732.55707868806,226243.12263244996,419975.67971113796,7.927017047963037,0.5915995009344169,33.4964
