nsow,dh,upfront_cost,total_cost,bcr,reliability,satisficing
100000,0.0,0.0,1728750.8083212564,,0.15487212820109952,0.0
100000,0.4827586206896552,20745.0,1543385.3521883618,9.93542810956348,0.19090956880540064,1.9429999999999998
100000,0.9655172413793104,20745.0,1363587.442038333,18.602476080160187,0.23003055452286536,7.825
100000,1.4482758620689655,20745.0,1206691.0388046487,26.165570957657636,0.2714014837326942,13.807
100000,1.9310344827586208,20745.0,1069711.2517090584,32.7685975710869,0.3141436318845871,19.950000000000003
100000,2.413793103448276,20745.0,950041.8946858512,38.53718552110895,0.3574071567109744,25.968000000000004
100000,2.896551724137931,20745.0,845411.7944503283,43.580815322773105,0.40042629350219516,32.18
100000,3.3793103448275863,141893.79310344835,874993.7710186917,7.016873737952225,0.4425531907092237,14.735999999999999
100000,3.8620689655172415,142668.62068965516,795548.3271824968,7.541049297509789,0.48327230358499945,20.132
100000,4.344827586206897,143443.44827586203,725959.6652378195,7.990846602871168,0.5221996706656336,25.424999999999997
100000,4.827586206896552,144218.27586206893,664936.2357070609,8.376419987378247,0.559072053559277,30.552
100000,5.310344827586207,144993.7684729064,611359.854735196,8.706475701366823,0.5937304436338589,35.504000000000005
100000,5.793103448275862,145769.63054187197,564261.5456177366,8.98855878535703,0.6261014311120374,40.055
100000,6.275862068965518,146545.4926108374,522802.6002503914,9.229172979569906,0.6561788247322928,44.186
100000,6.758620689655173,147321.35467980293,486257.63767361053,9.433897267291321,0.6840069441401958,47.92
100000,7.241379310344828,148097.2167487685,453999.0351958599,9.60753362629279,0.7096662746164294,51.236000000000004
100000,7.724137931034483,148873.078817734,425483.67523815413,9.75421629909796,0.7332616762095951,54.214
100000,8.206896551724139,149648.9408866996,400241.4173599672,9.877506135957987,0.754913035231958,56.916999999999994
100000,8.689655172413794,151542.41379310348,378982.70441753464,9.906866863995724,0.7747480823888131,59.025000000000006
100000,9.172413793103448,155163.1034482759,361964.28214017814,9.808708357890644,0.7928970414826513,60.546
100000,9.655172413793103,158783.79310344835,347152.8905567499,9.70112680117416,0.8094887746796698,61.708
100000,10.13793103448276,162404.48275862072,334282.8378582948,9.586388422144344,0.824648114954168,62.684
100000,10.620689655172415,166025.17241379313,323123.2114159177,9.466352279412307,0.8384941145344174,63.50599999999999
100000,11.10344827586207,169645.86206896554,313473.0823033677,9.342541979848237,0.8511389760328655,64.223
100000,11.586206896551724,173266.55172413794,305157.38312104036,9.216204518612196,0.8626874790588401,64.74
100000,12.068965517241379,176887.2413793103,298023.36658970104,9.088358609559391,0.8732367708181459,65.17699999999999
100000,12.551724137931036,180507.93103448272,291937.56442461413,8.9598344275641,0.8828764147658297,65.432
100000,13.03448275862069,184128.62068965522,286783.1764079366,8.831306325504523,0.8916886139836644,65.691
100000,13.517241379310345,187749.31034482754,282457.82864876994,8.703319799237446,0.8997485481438596,65.827
100000,14.0,191370.0,278871.6481910448,8.576313738465858,0.9071247795402315,65.93
