nsow,dh,upfront_cost,total_cost,bcr,reliability,satisficing
10000,0.0,0.0,196565.6221009797,,0.1610730337010019,0.0
10000,0.4827586206896552,20745.0,193076.8396299839,1.1681746189923263,0.19736167699991683,0.01
10000,0.9655172413793104,20745.0,171820.03588766052,2.19284580445019,0.23661478948469258,4.87
10000,1.4482758620689655,20745.0,153325.20809755765,3.0843776333295767,0.2780021916036276,13.5
10000,1.9310344827586208,20745.0,137222.32939694266,3.860607023573732,0.32065547323214216,21.02
10000,2.413793103448276,20745.0,123070.46317237186,4.542789054162827,0.3637401223177196,28.01
10000,2.896551724137931,20745.0,110673.5676573971,5.140373798196318,0.4065085032857531,34.97
10000,3.3793103448275863,141893.7931034483,221014.50791466533,0.8276958753519189,0.4483315652574699,1.48
10000,3.8620689655172415,142668.62068965516,212296.99500799805,0.8897348777119074,0.4887115364199909,3.75
10000,4.344827586206897,143443.4482758621,204730.65185343605,0.9430784058066296,0.5272800821014443,7.2700000000000005
10000,4.827586206896552,144218.275862069,198108.56169986268,0.9893013587240592,0.5637868882200207,11.12
10000,5.310344827586207,144993.7684729064,192479.9756566051,1.0281780830128437,0.5980830542722091,14.940000000000001
10000,5.793103448275862,145769.63054187194,187550.63576961114,1.0618440638002375,0.630102642497924,18.88
10000,6.275862068965518,146545.49261083745,183274.8192989079,1.0906940402279486,0.659844638133037,23.05
10000,6.758620689655173,147321.35467980296,179736.1300196776,1.114236609606804,0.6873566436141211,26.86
10000,7.241379310344828,148097.21674876846,176704.8458735968,1.1341063435450964,0.7127209322455412,30.330000000000002
10000,7.724137931034483,148873.078817734,174113.09563838344,1.1508165656336362,0.7360430182057794,33.58
10000,8.206896551724139,149648.94088669954,171942.83187357837,1.164537016309681,0.7574426173318699,36.4
10000,8.689655172413794,151542.41379310345,171252.30776003585,1.1670378193625939,0.7770467245929676,38.190000000000005
10000,9.172413793103448,155163.10344827586,172569.53337923292,1.154650739695639,0.7949844724435992,39.35
10000,9.655172413793103,158783.7931034483,174151.3204911721,1.1411624018529685,0.8113834354061416,39.98
10000,10.13793103448276,162404.4827586207,175993.04376010207,1.1266749414266746,0.8263670759599226,40.17
10000,10.620689655172415,166025.17241379313,178043.59032710126,1.111561587346014,0.8400530678674589,40.1
10000,11.10344827586207,169645.86206896554,180247.31493305572,1.0961904226186794,0.8525522754923346,40.08
10000,11.586206896551724,173266.55172413794,182637.11328760363,1.0803877532898098,0.8639682126823405,39.95
10000,12.068965517241379,176887.24137931035,185172.61180214418,1.064408321425539,0.8743968513669104,39.67
10000,12.551724137931036,180507.93103448275,187845.8113498235,1.0483070782606805,0.8839266767193791,39.2
10000,13.03448275862069,184128.6206896552,190626.05029527724,1.0322577325754996,0.8926389093554069,38.61
10000,13.517241379310345,187749.3103448276,193513.72763625602,1.0162551567253082,0.900607836325711,38.05
10000,14.0,191370.0,196485.20120223216,1.0004202377527698,0.9079012094934195,37.37
