nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,0.0,0,0.0,10729172.21846166,10729172.21846166,,0.04871669913415647,0.0
500000,0.0,10,0.0,10729172.21846166,10729172.21846166,,0.04871669913415647,0.0
500000,0.0,20,0.0,10729172.21846166,10729172.21846166,,0.04871669913415647,0.0
500000,0.4827586206896552,0,20745.0,10038341.375991117,10059086.375991117,33.30107700508762,0.05996046751560444,0.1944
500000,0.4827586206896552,10,24668.2581841037,10045407.61012103,10070075.868305134,27.671749622991733,0.05714699629724267,0.037399999999999996
500000,0.4827586206896552,20,28782.089890388273,10056606.048132325,10085388.138022713,23.192545367787783,0.05418114247221987,0.0052
500000,0.9655172413793104,0,20745.0,9393858.78352328,9414603.78352328,64.36796504884941,0.07285916780499951,1.5522
500000,0.9655172413793104,10,24668.2581841037,9407120.086584343,9431788.344768446,53.50357977849367,0.06661436622907577,0.36519999999999997
500000,0.9655172413793104,20,28782.089890388273,9428226.742455516,9457008.832345907,44.862255052097765,0.0602107192487649,0.0476
500000,1.4482758620689655,0,20745.0,8792775.124735191,8813520.124735191,93.34283411552033,0.08743671361794447,3.1014
500000,1.4482758620689655,10,24668.2581841037,8811468.715154594,8836136.973338695,77.6103949733239,0.07711998284178792,0.9900000000000001
500000,1.4482758620689655,20,28782.089890388273,8841340.933779826,8870123.023670215,65.10189846673553,0.0667981682089067,0.145
500000,1.9310344827586208,0,20745.0,8232276.266394763,8253021.266394763,120.36133777136162,0.10367725678895105,4.5698
500000,1.9310344827586208,10,24668.2581841037,8255734.874832869,8280403.133016971,100.1021549884139,0.0886410869671721,1.7541999999999998
500000,1.9310344827586208,20,28782.089890388273,8293361.882239646,8322143.972130034,84.00057547727543,0.07392369728468384,0.2734
500000,2.413793103448276,0,20745.0,7709688.41831542,7730433.41831542,145.5523644322121,0.12152568583329473,6.1084
500000,2.413793103448276,10,24668.2581841037,7737328.747158513,7761997.005342618,121.08361219038592,0.10113152123103063,2.6062
500000,2.413793103448276,20,28782.089890388273,7781817.3130295975,7810599.402919986,101.64344650900902,0.08155542226483761,0.443
500000,2.896551724137931,0,20745.0,7222480.324212054,7243225.324212054,169.03793175462073,0.14089040699837443,7.8178
500000,2.896551724137931,10,24668.2581841037,7253792.751076692,7278461.009260795,140.6541724165697,0.1145235815525178,3.5544
500000,2.896551724137931,20,28782.089890388273,7304354.160927297,7333136.250817684,118.11156902620641,0.08965045973190747,0.6479999999999999
500000,3.3793103448275863,0,141893.7931034483,6768263.10544131,6910156.898544759,27.914604482612088,0.16164798773379147,2.7626
500000,3.3793103448275863,10,168728.49954194532,6802802.535272232,6971531.034814178,23.232471077719094,0.12873095249578118,0.424
500000,3.3793103448275863,20,196866.71043584505,6858740.813281248,7055607.523717092,19.515161986565847,0.09815655961567006,0.0126
500000,3.8620689655172415,0,142668.62068965516,6344788.279747553,6487456.900437207,30.73124221374082,0.1836491149103151,4.4316
500000,3.8620689655172415,10,169649.8611685887,6382166.046976616,6551815.908145205,25.58191759211461,0.14365241614006993,0.8330000000000001
500000,3.8620689655172415,20,197941.72404084663,6442867.35623243,6640809.080273275,21.49504751754771,0.10701412337577317,0.0336
500000,4.344827586206897,0,143443.44827586206,5949944.389437513,6093387.837713376,33.317853735870976,0.20672527969701243,6.4036
500000,4.344827586206897,10,170571.22279523214,5989821.1123901615,6160392.335185394,27.740421160179302,0.15917599375727481,1.4106
500000,4.344827586206897,20,199016.73764584836,6054744.251124973,6253760.988770822,23.3151932345954,0.11615843678048807,0.07640000000000001
