nsow,dh,upfront_cost,total_cost,bcr,reliability,satisficing
100000,0.0,0.0,3074731.54893883,,0.10496015986607199,0.0
100000,0.4827586206896552,20745.0,2753774.2418768727,16.471550111446497,0.13126685697522544,0.8789999999999999
100000,0.9655172413793104,20745.0,2451568.631751118,31.039186174389553,0.16098991007803393,4.46
100000,1.4482758620689655,20745.0,2184390.2855779375,43.91835446425125,0.19377140244807214,8.309
100000,1.9310344827586208,20745.0,1948225.195633458,55.30254776116519,0.22911696168656018,12.152000000000001
100000,2.413793103448276,20745.0,1739481.676409123,65.36490106192852,0.26643823850645315,16.465
100000,2.896551724137931,20745.0,1554956.1921760263,74.25983884130167,0.30510032867167547,21.046
100000,3.3793103448275863,141893.79310344835,1512948.1126641815,12.006707214712506,0.3444670337908916,9.779
100000,3.8620689655172415,142668.62068965516,1369406.31445601,12.953050546359366,0.38393870734473384,14.177000000000001
100000,4.344827586206897,143443.44827586203,1242465.9588462266,13.773435190772163,0.42297986320163095,18.846
100000,4.827586206896552,144218.27586206893,1130148.2206916732,14.483612368982728,0.46113597895797087,23.642
100000,5.310344827586207,144993.7684729064,1030707.4558704409,15.097323730504568,0.4980405683871267,28.389999999999997
100000,5.793103448275862,145769.63054187197,942604.3160097641,15.62669024407397,0.5334145124426948,33.013
100000,6.275862068965518,146545.4926108374,864483.5797830758,16.082333340850223,0.5670599277170733,37.294
100000,6.758620689655173,147321.35467980293,795153.6869629924,16.473505975629998,0.5988507087866981,41.365
100000,7.241379310344828,148097.2167487685,733567.5080793777,16.80829196021282,0.6287215042996751,45.089
100000,7.724137931034483,148873.078817734,678805.4094661156,17.09375018304053,0.6566564315705505,48.595
100000,8.206896551724139,149648.9408866996,630060.1078279845,17.33604238443442,0.6826784004047333,51.822
100000,8.689655172413794,151542.41379310348,587740.782785126,17.411186174908906,0.7068395542385618,54.528
100000,9.172413793103448,155163.1034482759,551835.4673380529,17.259639215335707,0.7292130634981199,56.528999999999996
100000,9.655172413793103,158783.79310344835,520071.6019507248,17.088921275005276,0.7498863183182759,58.312
100000,10.13793103448276,162404.48275862072,491970.6785744555,16.903260959878136,0.7689554494042186,59.934
100000,10.620689655172415,166025.17241379313,467112.73652553675,16.70616536337146,0.7865210390436094,61.269
100000,11.10344827586207,169645.86206896554,445129.06742100115,16.500540062974395,0.8026848538154241,62.529
100000,11.586206896551724,173266.55172413794,425695.805488685,16.288788961805746,0.8175474258581698,63.607
100000,12.068965517241379,176887.2413793103,408528.30526850634,16.07289741690876,0.831206322585525,64.562
100000,12.551724137931036,180507.93103448272,393376.21889641904,15.85450148741767,0.8437549630040291,65.31099999999999
100000,13.03448275862069,184128.62068965522,380019.1914527092,15.63494565588475,0.8552818589947905,66.036
100000,13.517241379310345,187749.31034482754,368263.09826059814,15.415330984212021,0.8658701806889838,66.533
100000,14.0,191370.0,357936.7583440942,15.196555314807627,0.8755975638267396,66.956
