nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,0.0,0,0.0,314008.5537863436,314008.5537863436,,0.08005653042204855,0.0
500000,0.0,10,0.0,314008.5537863436,314008.5537863436,,0.08005653042204855,0.0
500000,0.0,20,0.0,314008.5537863436,314008.5537863436,,0.08005653042204855,0.0
500000,3.0,0,141285.0,154947.54685830415,296232.5468583041,1.1258166608489184,0.24510391574192344,0.2702
500000,3.0,10,168007.22105172326,181359.14637535877,349366.36742708203,0.7880247788100204,0.20073292573861515,0.0006000000000000001
500000,3.0,20,196040.14027800848,207507.37700696063,403547.51728496916,0.5397021519969046,0.16155395852579946,0.0
500000,3.3793103448275863,0,141893.7931034483,142126.27663301874,284020.06973646703,1.2113445795899846,0.2714881736272841,0.9396
500000,3.3793103448275863,10,168731.15945640742,170581.23933699285,339312.39879340027,0.8483945501729523,0.219001647636253,0.0072
500000,3.3793103448275863,20,196884.8717456115,198778.12777484738,395662.99952045886,0.5814275866491112,0.17329159637491498,0.0
500000,3.7586206896551726,0,142502.58620689652,130466.32686766659,272968.9130745632,1.2879922519595246,0.2984820022954453,2.1094
500000,3.7586206896551726,10,169455.09786109155,160765.94224152277,330221.0401026144,0.9025786186125264,0.23750190166796886,0.0346
500000,3.7586206896551726,20,197729.6032132144,190816.1672899782,388545.7705031926,0.6189409653174952,0.18506674057509453,0.0
500000,4.137931034482758,0,143111.37931034484,119858.33448232937,262969.7137926742,1.356637188738073,0.3258715386976092,3.8452
500000,4.137931034482758,10,170179.03626577568,151824.3482091992,322003.3844749749,0.951177410737792,0.2560931547449058,0.10859999999999999
500000,4.137931034482758,20,198574.33468081738,183552.1414804398,382126.4761612572,0.6526431468910314,0.19679524693880193,0.0
500000,4.517241379310345,0,143720.17241379316,110203.14397645023,253923.31639024336,1.4180710083140269,0.3534502221928524,6.0502
500000,4.517241379310345,10,170902.97467045984,143675.6315274718,314578.60619793163,0.9947339760211176,0.2746425699730598,0.2836
500000,4.517241379310345,20,199419.06614842036,176922.8191966184,376341.8853450388,0.682897674791334,0.20839924040970498,0.0015999999999999999
500000,4.896551724137931,0,144328.96551724145,101410.91861211428,245739.88412935566,1.473007406464315,0.38102370490906656,8.7438
500000,4.896551724137931,10,171626.913075144,136246.37094326087,307873.2840184048,1.0337391334526964,0.29302782421915397,0.5622
500000,4.896551724137931,20,200263.7976160233,170870.60130630198,371134.3989223252,0.7100340018040471,0.21980855954769107,0.0052
500000,5.275862068965517,0,144938.3497536946,93400.31530813375,238338.66506182836,1.5220832778426632,0.4084135726258351,11.7958
500000,5.275862068965517,10,172351.55441795627,129469.91783382023,301821.4722517765,1.068631870015521,0.31113912305381286,0.9822
500000,5.275862068965517,20,201109.34931080692,165343.05941469068,366452.40872549755,0.7343474919632469,0.2309617117336932,0.0136
500000,5.655172413793103,0,145547.9556650247,86097.7213614514,231645.67702647604,1.565881371425263,0.4354598938282446,15.1142
500000,5.655172413793103,10,173076.45936256653,123285.80858662198,296362.2679491885,1.099814906589617,0.32888044679017153,1.5546
500000,5.655172413793103,20,201955.20859078312,160292.50432928393,362247.712920067,0.7561098775715742,0.2418063714836079,0.0268
500000,6.0344827586206895,0,146157.5615763547,79436.55053810606,225594.11211446073,1.6049255387015606,0.4620226887607967,18.6446
500000,6.0344827586206895,10,173801.3643071768,117639.2199645284,291440.5842717052,1.1276510803262434,0.3461701049649159,2.2836
500000,6.0344827586206895,20,202801.06787075938,155675.58389742393,358476.6517681833,0.7755665743773917,0.2522994773461737,0.0514
500000,6.413793103448276,0,146767.1674876847,73356.59568585403,220123.76317353875,1.639685239007442,0.4879824589766485,22.242600000000003
500000,6.413793103448276,10,174526.2692517871,112480.46583270436,287006.73508449143,1.1524662564187564,0.36294070382836413,3.1390000000000002
500000,6.413793103448276,20,203646.92715073566,151452.9094746592,355099.8366253948,0.7929385031696596,0.26240699639714254,0.0854
500000,6.793103448275862,0,147376.77339901475,67803.43477615443,215180.20817516922,1.6705829102636267,0.513239943323301,25.873600000000003
500000,6.793103448275862,10,175251.1741963974,107764.5333479166,283015.707544314,1.1745542897455077,0.3791386439561843,4.1368
500000,6.793103448275862,20,204492.78643071192,147588.71001219616,352081.4964429081,0.8084253462645372,0.27210343048926094,0.135
500000,7.172413793103448,0,147986.37931034484,62727.88715254901,210714.2664628938,1.6979986117967623,0.5377152727088663,29.4498
500000,7.172413793103448,10,175976.07914100765,103450.65653376216,279426.7356747698,1.194180103279958,0.39472326580358635,5.21
500000,7.172413793103448,20,205338.64571068817,144050.51256229143,349389.1582729796,0.8222075319358239,0.28137113690703236,0.1892
500000,7.551724137931034,0,148595.98522167487,58085.51671911062,206681.50194078553,1.7222742369886241,0.561346688281578,32.968599999999995
500000,7.551724137931034,10,176700.984085618,99501.92506599771,276202.90915161563,1.2115824917749827,0.40966575313726766,6.4082
500000,7.551724137931034,20,206184.50499066443,140808.84787545615,346993.3528661205,0.8344480489509509,0.2901995298332383,0.2668
500000,7.93103448275862,0,149205.59113300496,53836.17882547054,203041.76995847546,1.7437173297946327,0.5840889706547058,36.3192
500000,7.93103448275862,10,177425.88903022828,95884.92605299328,273310.81508322153,1.2269766710460093,0.4239478909322596,7.6457999999999995
500000,7.93103448275862,20,207030.36427064068,137836.97968953228,344867.34396017296,0.8452941028044041,0.298584219894244,0.3512
500000,8.310344827586206,0,149815.19704433501,49943.60767751879,199758.80472185375,1.7626045375802548,0.6059117056830792,39.4976
500000,8.310344827586206,10,178150.79397483857,92569.41660294413,270720.2105777827,1.2405565924783233,0.4375607581990864,8.9278
500000,8.310344827586206,20,207876.22355061697,135110.65627700437,342986.87982762133,0.8548786250229191,0.30652613857303174,0.4456
500000,8.689655172413794,0,151542.41379310348,46375.04121154819,197917.45500465165,1.7660634133767186,0.6267974883559673,42.1244
500000,8.689655172413794,10,180204.69131790104,89528.0250105338,269732.7163284348,1.2432599953839225,0.450503419396677,10.0424
500000,8.689655172413794,20,210272.824843883,132607.88281400772,342880.70765789074,0.8569547318188526,0.31403068366348386,0.509
500000,9.068965517241379,0,154387.24137931038,43100.88050073044,197488.12188004077,1.754728375643597,0.6467401431221813,44.224000000000004
500000,9.068965517241379,10,183587.5810594157,86735.97846255748,270323.5595219732,1.2355278933154434,0.46278166204140875,10.997
500000,9.068965517241379,20,214220.1681504389,130308.71315480764,344528.88130524656,0.851821841845888,0.3211069120173047,0.5374
500000,9.448275862068964,0,157232.0689655173,40094.38090744298,197326.4498729602,1.742101180001473,0.6657430179269676,46.1192
500000,9.448275862068964,10,186970.47080093043,84170.85524680922,271141.32604773965,1.226864328607354,0.47440681378215555,11.888
500000,9.448275862068964,20,218167.5114569948,128195.05963327801,346362.5710902728,0.8460301262575602,0.327766797106037,0.5369999999999999
500000,9.827586206896552,0,160076.8965517241,37331.37234911764,197408.2689008418,1.7284017081617136,0.6838173911097866,47.83
500000,9.827586206896552,10,190353.36054244512,81812.35954322563,272165.7200856707,1.2174253776164832,0.4853946601334906,12.7014
