nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,0.0,0,0.0,11210288.37661739,11210288.37661739,,0.04848960524695476,0.0
500000,0.6896551724137931,0,20745.0,10212774.238789015,10233519.238789015,48.08455713802732,0.0650320087280145,0.6908
500000,1.3793103448275863,0,20745.0,9307821.85749716,9328566.85749716,91.70723157966897,0.08497783906324322,2.8464
500000,2.0689655172413794,0,20745.0,8487215.727911688,8507960.727911688,131.26404669586418,0.10832353636415795,4.9132
500000,2.7586206896551726,0,20745.0,7743294.862812394,7764039.862812394,167.12429567630736,0.13490231761855118,7.2132000000000005
500000,3.4482758620689657,0,142004.48275862072,7068966.859589363,7210971.342347984,29.163315386792743,0.16440091763478984,3.0186
500000,4.137931034482759,0,143111.37931034484,6457703.85459058,6600815.233900925,33.20899110140342,0.19639093103576144,5.556
500000,4.827586206896552,0,144218.2758620689,5903525.870881418,6047744.146743487,36.79674073216202,0.23036792675302475,8.5994
500000,5.517241379310345,0,145326.28078817736,5400975.778841918,5546302.059630095,39.97427420745,0.2657915887688025,11.9678
500000,6.206896551724139,0,146434.65517241377,4945089.050524086,5091523.7056965,42.78494949652861,0.3021216597009471,15.473799999999999
500000,6.8965517241379315,0,147543.02955665023,4531360.665303576,4678903.6948602265,45.26766009470742,0.3388465766000663,19.122600000000002
500000,7.586206896551724,0,148651.40394088672,4155710.881192174,4304362.285133061,47.457187139857545,0.37550367717668787,22.7712
500000,8.275862068965518,0,149759.77832512322,3814451.090314589,3964210.8686397118,49.38467036353848,0.41169133082610443,26.4484
500000,8.965517241379311,0,153611.37931034484,3504250.5993711315,3657861.978681476,50.1658002932033,0.4470742224735832,29.6376
500000,9.655172413793103,0,158783.7931034483,3222104.8916587983,3380888.684762247,50.30855686735143,0.48138337680557536,32.539
500000,10.344827586206897,0,163956.2068965517,2965305.715885623,3129261.922782175,50.28771290088423,0.5144125137679514,35.256
500000,11.03448275862069,0,169128.62068965516,2731413.1920378613,2900541.8127275165,50.132704624476034,0.5460121253651551,37.8286
500000,11.724137931034484,0,174301.03448275855,2518230.0128136836,2692531.0472964426,49.86808247924371,0.5760823747067987,40.2146
500000,12.413793103448278,0,179473.44827586212,2323777.740126921,2503251.188402783,49.51434722996651,0.6045656223761595,42.3738
500000,13.10344827586207,0,184645.8620689655,2146275.141755319,2330921.0038242848,49.088634499031706,0.6314391288478368,44.351400000000005
500000,13.793103448275863,0,189818.2758620689,1984118.4773044155,2173936.753166484,48.60527711260611,0.656708276323859,46.153
500000,14.482758620689657,0,20745.0,1835863.6204192685,1856608.6204192685,451.8883950927029,0.6804004992664122,66.13940000000001
500000,15.172413793103448,0,20745.0,1700209.8919235128,1720954.8919235128,458.4274998647326,0.7025600035259403,68.5126
500000,15.862068965517242,0,20745.0,1575985.4735774614,1596730.4735774614,464.41566175174404,0.7232432799863587,70.7178
500000,16.551724137931036,0,20745.0,1462134.2722141712,1482879.2722141712,469.90378907704115,0.7425153718441124,72.764
500000,17.24137931034483,0,20745.0,1357704.1075234844,1378449.1075234844,474.93778110840714,0.7604468276648981,74.619
500000,17.931034482758623,0,20745.0,1261836.102542079,1282581.102542079,479.559039483023,0.7771112595299734,76.3816
500000,18.620689655172416,0,20745.0,1173755.1630708,1194500.1630708,483.8049271413155,0.7925834223707542,78.0186
500000,19.310344827586206,0,20745.0,1092761.4401309397,1113506.4401309397,487.70917987401543,0.8069377334751344,79.5064
500000,20.0,0,20745.0,1018222.677803247,1038967.677803247,491.3022751898841,0.820247157567527,80.868
