nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,0.0,0,0.0,8967846.703067461,8967846.703067461,,0.05797535786993941,0.0
500000,0.0,10,0.0,8967846.703067461,8967846.703067461,,0.05797535786993941,0.0
500000,0.0,20,0.0,8967846.703067461,8967846.703067461,,0.05797535786993941,0.0
500000,3.0,0,141285.0,5492971.482963042,5634256.482963043,24.59479222921342,0.17745432429973643,2.4124
500000,3.0,10,168006.57225731763,5524293.682995112,5692300.255252429,20.437696685553725,0.14423538146760018,0.3264
500000,3.0,20,196051.39256280678,5572653.56119194,5768704.953754746,17.097695701768213,0.11358334666926623,0.01
500000,3.3793103448275863,0,141893.7931034483,5166980.787658627,5308874.580762075,26.786696107544294,0.1976610075430459,3.8089999999999997
500000,3.3793103448275863,10,168730.50786636487,5200736.925785458,5369467.433651824,22.26194120183556,0.1581822322432334,0.6554
500000,3.3793103448275863,20,196896.17251618952,5252937.753497919,5449833.9260141095,18.626883814457663,0.12221375265478057,0.0214
500000,3.7586206896551726,0,142502.58620689652,4861490.587739508,5003993.173946404,28.816011166043122,0.21871976689252975,5.4966
500000,3.7586206896551726,10,169454.44347541212,4897445.569471693,5066900.012947106,23.951324525964335,0.17259964986147128,1.1218000000000001
500000,3.7586206896551726,20,197740.95246957208,4953129.415371622,5150870.367841194,20.043527095947347,0.1310685876044737,0.0536
500000,4.137931034482758,0,143111.37931034484,4575214.968478002,4718326.347788347,30.693797766170633,0.24050567979281,7.3502
500000,4.137931034482758,10,170178.3790844593,4613157.666544957,4783336.045629416,25.514964426726934,0.18740317271714105,1.7238
500000,4.137931034482758,20,198585.73242295472,4672001.349135013,4870587.081557969,21.355174121788917,0.1400972541800575,0.10039999999999999
500000,4.517241379310345,0,143720.17241379316,4306940.985589115,4450661.158002908,32.43042113850839,0.2628883288380979,9.399000000000001
500000,4.517241379310345,10,170902.31469350657,4346681.780350671,4517584.095044178,26.961412644408973,0.20250593312186363,2.4558
500000,4.517241379310345,20,199430.5123763374,4408393.522235471,4607824.034611807,22.568912106615347,0.1492484207246706,0.1714
500000,4.896551724137931,0,144328.96551724145,4055525.9736919412,4199854.939209183,34.03558469203259,0.28573512480207625,11.6026
500000,4.896551724137931,10,171626.25030255385,4096894.5348114963,4268520.785114049,28.2986810670143,0.21782075176109664,3.2944
500000,4.896551724137931,20,200275.2923297201,4161210.9181663236,4361486.210496044,23.691387290974266,0.15847118762842322,0.2644
500000,5.275862068965517,0,144938.3497536946,3819894.7001984594,3964833.0499521545,35.51821868827216,0.3089143471922722,13.8958
500000,5.275862068965517,10,172350.88884701463,3862737.9886848256,4035088.8775318405,29.53414780667167,0.2332620364403068,4.252199999999999
500000,5.275862068965517,20,201120.89255736262,3929421.189249307,4130542.08180667,24.72872492807357,0.16771613493548707,0.3832
500000,5.655172413793103,0,145547.9556650247,3599036.421755915,3744584.37742094,36.88688210549479,0.3322978090500854,16.2968
500000,5.655172413793103,10,173075.7909922555,3643216.892746802,3816292.683739057,30.674890130893345,0.24874742791798743,5.2943999999999996
500000,5.655172413793103,20,201966.80038785256,3712052.1705174963,3914018.9709053487,25.686806790411723,0.17693622052112762,0.5336
500000,6.0344827586206895,0,146157.5615763547,3392001.890550037,3538159.4521263917,38.14954732673566,0.355763089145972,18.7474
500000,6.0344827586206895,10,173800.6931374964,3437395.8785171187,3611196.5716546155,31.727504410163075,0.2641991584267946,6.4144000000000005
500000,6.0344827586206895,20,202812.7082183425,3508189.3043258362,3711002.012544179,26.571119373279554,0.1860875106106118,0.6986
500000,6.413793103448276,0,146767.1674876847,3197900.3492901633,3344667.5167778474,39.31360434724923,0.37919530797970646,21.1956
500000,6.413793103448276,10,174525.5952827373,3244396.6186577794,3418922.2139405166,32.69810866025465,0.2795451095453266,7.6372
500000,6.413793103448276,20,203658.61604883245,3316973.0169420037,3520631.632990836,27.38675503371885,0.19512973604887793,0.8840000000000001
500000,6.793103448275862,0,147376.77339901475,3015896.546399582,3163273.3197985967,40.38594426649097,0.40248845210523404,23.6298
500000,6.793103448275862,10,175250.49742797817,3063394.9918592414,3238645.489287219,33.592411136330384,0.29471957406796717,8.9428
500000,6.793103448275862,20,204504.52387932249,3137596.081110996,3342100.6049903184,28.138468558700133,0.20402667778648362,1.095
500000,7.172413793103448,0,147986.37931034484,2845207.7966894335,2993194.175999779,41.37298942585881,0.42554627318525584,26.115
500000,7.172413793103448,10,175975.3995732191,2893618.2787413187,3069593.678314538,34.41573466634767,0.3096637406426198,10.289
500000,7.172413793103448,20,205350.43170981237,2969300.9923251877,3174651.424035,28.830696778273634,0.2127463930301104,1.315
500000,7.551724137931034,0,148595.98522167487,2685101.107475958,2833697.092697633,42.280722364193956,0.4482828035941206,28.5122
500000,7.551724137931034,10,176700.30171846002,2734342.4099237476,2911042.7116422076,35.173040091227755,0.32432592994940757,11.6874
500000,7.551724137931034,20,206196.3395403024,2811377.381155979,3017573.720696281,29.467577520623415,0.2212612992131744,1.5442
500000,7.93103448275862,0,149205.59113300496,2534890.3855940723,2684095.9767270777,43.11471352128433,0.47062253973149,30.8874
500000,7.93103448275862,10,177425.2038637009,2584889.2828523535,2762314.486716055,35.86894874406703,0.338661617262865,13.0956
