nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,0.0,0,0.0,2649006.8924596226,2649006.8924596226,,0.11768507791297822,0.0
500000,0.0,10,0.0,2649006.8924596226,2649006.8924596226,,0.11768507791297822,0.0
500000,0.0,20,0.0,2649006.8924596226,2649006.8924596226,,0.11768507791297822,0.0
500000,3.0,0,141285.0,1278327.6219314008,1419612.6219314008,9.701520122647285,0.3401637946071863,7.616199999999999
500000,3.0,10,168007.62466664123,1307334.8511888222,1475342.4758554637,7.965254614025063,0.28028585301572967,1.8568000000000002
500000,3.0,20,196057.75120904998,1345842.3819611454,1541900.1331701954,6.583730315054256,0.2304119711167889,0.1664
500000,3.3793103448275863,0,141893.7931034483,1169230.9751905208,1311124.7682939693,10.428757205681752,0.3720036083571012,10.935400000000001
500000,3.3793103448275863,10,168731.5648104908,1200473.931204956,1369205.4960154467,8.562761954388382,0.30196866628862123,3.026
500000,3.3793103448275863,20,196902.55856166108,1241961.2415992427,1438863.8001609037,7.077975636185035,0.24449633784629468,0.3522
500000,3.7586206896551726,0,142502.58620689652,1070284.0059205724,1212786.592127469,11.078556035796677,0.40363939184381786,14.595600000000001
500000,3.7586206896551726,10,169455.50495434026,1103543.9554904557,1272999.4604447961,9.096708676642463,0.32322485068474466,4.45
500000,3.7586206896551726,20,197747.36591427203,1147721.2096177891,1345468.5755320613,7.5196976460548415,0.2581352656488196,0.6184000000000001
500000,4.137931034482758,0,143111.37931034484,980509.5829969837,1123620.9623073286,11.658732642387658,0.43481580050619634,18.462
500000,4.137931034482758,10,170179.44509818975,1015590.4854971167,1185769.9305953067,9.573500160360005,0.3439067690344063,6.0702
500000,4.137931034482758,20,198592.17326688304,1062197.6478280313,1260789.821094914,7.914180142538896,0.2712518670842151,0.9612
500000,4.517241379310345,0,143720.17241379316,899023.3074556651,1042743.479869458,12.176325394082316,0.46531504493854753,22.344
500000,4.517241379310345,10,170903.38524203925,935749.4325264127,1106652.8177684522,9.998905921535682,0.3638949730828288,7.8950000000000005
500000,4.517241379310345,20,199436.98061949408,984553.1783919777,1183990.1590114718,8.266183809880232,0.28378827719968824,1.3724
500000,4.896551724137931,0,144328.96551724145,825025.3577565126,969354.323273754,12.637667901009232,0.49495778050441464,26.2202
500000,4.896551724137931,10,171627.3253858888,863239.1437308626,1034866.4691167515,10.37811902016463,0.38309737377637987,9.821399999999999
500000,4.896551724137931,20,200281.78797210514,914030.0766837734,1114311.8646558784,8.579994891401142,0.29570431772689426,1.8214000000000001
500000,5.275862068965517,0,144938.3497536946,757792.9179502163,902731.267703911,13.048402839712873,0.5236020534470522,29.9848
500000,5.275862068965517,10,172351.96846955514,797353.0492245803,969705.0176941354,10.715767018311634,0.40144734453706277,11.842600000000001
500000,5.275862068965517,20,201127.41562558044,849943.1982127379,1051070.6138383183,8.859433870928418,0.3069756500604255,2.3202
500000,5.655172413793103,0,145547.9556650247,696673.1735155722,842221.1291805969,13.413680116794652,0.551140846105349,33.6202
500000,5.655172413793103,10,173076.87515565273,737452.8565416172,910529.7316972701,11.016074378042024,0.41890113208395857,13.905999999999999
500000,5.655172413793103,20,201973.35089187982,791673.4275545971,993646.778446477,9.107989413640016,0.3175916495494068,2.8336
500000,6.0344827586206895,0,146157.5615763547,641076.8536871801,787234.4152635348,13.73811944531842,0.5774987172431321,37.0866
500000,6.0344827586206895,10,173801.7818417504,682962.2727408098,856764.0545825601,11.282831447419177,0.4354348963860443,16.0152
500000,6.0344827586206895,20,202819.2861581792,738661.6313361262,941480.9174943054,9.328792457343107,0.32755318959536794,3.3466000000000005
500000,6.413793103448276,0,146767.1674876847,590472.2949824787,737239.4624701634,14.025852189658673,0.6026279555075394,40.3322
500000,6.413793103448276,10,174526.68852784802,633361.2303208195,807887.9188486676,11.519428579712779,0.4510416355701291,18.0914
500000,6.413793103448276,20,203665.22142447863,690403.0931768381,894068.3146013168,9.524644189184633,0.3368704768036434,3.8878000000000004
500000,6.793103448275862,0,147376.77339901475,544379.9979872608,691756.7713862757,14.280587408262742,0.626504574340363,43.4146
500000,6.793103448275862,10,175251.59521394563,588180.5904122358,763432.1856261814,11.728910164458428,0.46572818465839794,20.1796
500000,6.793103448275862,20,204511.15669077807,646442.4057558132,850953.5624465914,9.698060523058157,0.34556103411451705,4.4277999999999995
500000,7.172413793103448,0,147986.37931034484,502367.6479571883,650354.0272675332,14.505654199436016,0.6491243888921246,46.3086
500000,7.172413793103448,10,175976.50190004328,546997.2951498933,722973.7970499366,11.91400923107823,0.47951241621799207,22.1874
500000,7.172413793103448,20,205357.09195707744,606368.7935461096,811725.8855031871,9.85130054710963,0.3536478909184255,4.9444
500000,7.551724137931034,0,148595.98522167487,464045.56919023866,612641.5544119136,14.70404008567168,0.6704993377080112,49.0166
