nsow,dh,yr_elev,upfront_cost,damages,total_cost,bcr,reliability,satisficing
500000,0.0,0,0.0,491718.86026801495,491718.86026801495,,0.048448731544762445,0.0
500000,0.4827586206896552,0,20745.0,446160.8460989106,466905.8460989106,2.1960961276984503,0.05964059349698982,0.0006000000000000001
500000,0.9655172413793104,0,20745.0,405072.4475325886,425817.4475325886,4.176737176930652,0.07248518514867136,0.8096000000000001
500000,1.4482758620689655,0,20745.0,368014.8411544787,388759.8411544787,5.963076361221321,0.08700679788631902,2.5098
500000,1.9310344827586208,0,20745.0,334588.9401772407,355333.9401772407,7.574351414354024,0.10318975578444389,4.2139999999999995
500000,2.413793103448276,0,20745.0,304432.73734425957,325177.73734425957,9.02801267407835,0.12097902884805799,5.9192
500000,2.896551724137931,0,20745.0,277218.58990710764,297963.5899071077,10.339853958105918,0.1402831621550218,7.728
500000,3.3793103448275863,0,141893.7931034483,252650.52197943314,394544.3150828815,1.684839999409192,0.16097904701388838,0.40299999999999997
500000,3.8620689655172415,0,142668.62068965516,230461.59845197422,373130.2191416294,1.8312174082368797,0.18291794973665715,1.2012
500000,4.344827586206897,0,143443.44827586206,210411.40803395797,353854.8563098201,1.9611035262695504,0.20593219786891875,2.4652
500000,4.827586206896552,0,144218.2758620689,192283.6800742389,336501.95593630784,2.076263763409273,0.22984197863099595,4.1906
500000,5.310344827586207,0,144993.76847290638,175884.04991978104,320877.8183926874,2.1782647190610187,0.2544618033699991,6.3726
500000,5.793103448275862,0,145769.630541872,161037.98010029198,306807.61064216396,2.268516967069734,0.2796063111393502,8.946
500000,6.275862068965518,0,146545.4926108374,147588.83909238034,294134.33170321776,2.3482811722466126,0.3050952050725152,11.8638
500000,6.758620689655173,0,147321.35467980293,135396.1354061756,282717.4900859785,2.4186766788582177,0.3307572235199148,15.0252
500000,7.241379310344828,0,148097.21674876846,124333.90191754674,272431.11866631516,2.480701301589608,0.35643313604745713,18.348200000000002
500000,7.724137931034483,0,148873.07881773403,114289.22346796635,263162.3022857004,2.5352443826471642,0.3819778193655368,21.7552
500000,8.206896551724139,0,149648.9408866996,105160.89955357343,254809.84044027294,2.583098539983038,0.40726151082982415,25.198999999999998
500000,8.689655172413794,0,151542.41379310348,96858.23325395217,248400.64704705562,2.6056113079547143,0.4321703603487795,28.3364
500000,9.172413793103448,0,155163.1034482759,89299.93727093194,244463.04071920778,2.5935220039681064,0.4566064095498905,31.1604
500000,9.655172413793103,0,158783.7931034483,82413.1479441579,241196.9410476062,2.5777549731236915,0.4804871244459318,33.922999999999995
500000,10.13793103448276,0,162404.48275862072,76132.53830559543,238537.02106421613,2.5589584406983343,0.5037445982090407,36.541000000000004
500000,10.620689655172415,0,166025.17241379316,70399.52157480559,236424.69398859877,2.5376834883997796,0.5263245266549943,39.0384
500000,11.10344827586207,0,169645.8620689655,65161.5369340188,234807.39900298434,2.514398630958587,0.5481850428501169,41.4642
500000,11.586206896551724,0,173266.55172413794,60371.40991460644,233637.9616387444,2.489502134492569,0.5692954806931344,43.6768
500000,12.068965517241379,0,176887.24137931038,55986.780232239136,232874.0216115495,2.46333244070107,0.5896351222311812,45.7504
500000,12.551724137931036,0,180507.9310344827,51969.59042769419,232477.52146217693,2.4361769996483686,0.6091919700596167,47.7562
500000,13.03448275862069,0,184128.62068965516,48285.62919725087,232414.24988690607,2.408279763406045,0.627961574439598,49.5588
500000,13.517241379310345,0,187749.3103448275,44904.12381104193,232653.4341558695,2.379847551164561,0.645945935054662,51.268
500000,14.0,0,191370.0,41797.376512276605,233167.37651227662,2.3510554619623685,0.6631524895218064,52.7844
