nsow,dh,upfront_cost,total_cost,bcr,reliability,satisficing
100000,0.0,0.0,3373353.2381820185,,0.10470353301176522,0.0
100000,0.4827586206896552,24667.076722467966,3028349.364844241,14.977889011861985,0.12533372618223096,0.313
100000,0.9655172413793104,24667.076722467966,2701168.795272946,28.23479038015991,0.14801273906436208,1.7420000000000002
100000,1.4482758620689655,24667.076722467966,2411720.1373172044,39.96341140790308,0.17241350449251625,3.7920000000000003
100000,1.9310344827586208,24667.076722467966,2155721.8762825946,50.33714177146709,0.19813745545916314,6.279
100000,2.413793103448276,24667.076722467966,1929336.1778701507,59.51140207619974,0.22474657493152797,9.024000000000001
100000,2.896551724137931,24667.076722467966,1729134.153476497,67.62505132874116,0.2517956758485769,11.915000000000001
100000,3.3793103448275863,168720.4184586529,1696114.3166938443,10.936090389459808,0.2788606973836944,2.752
100000,3.8620689655172415,169641.7359575996,1540376.4354175327,11.800000481012422,0.3055603397156106,4.4479999999999995
100000,4.344827586206897,170563.0534565464,1402644.9625508108,12.549082501947218,0.33157002517936934,6.444999999999999
100000,4.827586206896552,171484.37095549316,1280788.8038520927,13.19760166605075,0.35662854650064296,8.712
100000,5.310344827586207,172406.4792094933,1172925.4112948852,13.75801977634814,0.38053864016367983,11.204
100000,5.793103448275862,173329.0267718566,1077392.3431325143,14.24134372001322,0.4031631035422623,13.827
100000,6.275862068965518,174251.57433421977,992724.0511808784,14.657231048355364,0.4244180756681078,16.483
100000,6.758620689655173,175174.12189658303,917630.3399201644,15.014105443863887,0.44426487470911175,19.139999999999997
100000,7.241379310344828,176096.66945894618,850975.9719151808,15.319335150030007,0.4627014612808229,21.773999999999997
100000,7.724137931034483,177019.21702130942,791762.7098472185,15.579361796382265,0.4797542654256754,24.245
100000,8.206896551724139,177941.76458367272,739113.2230159423,15.799814748421545,0.4954708262978762,26.706999999999997
100000,8.689655172413794,180193.21994420196,693585.6246753397,15.867719930880853,0.509913467272984,28.747
100000,9.172413793103448,184498.44190189702,655227.7240801959,15.728852953351657,0.5231540670052383,30.116
100000,9.655172413793103,188803.66385959208,621391.09674186,15.572373148719494,0.5352698814051242,31.301000000000002
100000,10.13793103448276,193108.88581728714,591553.4245887548,15.402161559554367,0.5463403118019591,32.251000000000005
100000,10.620689655172415,197414.10777498223,565255.8497451672,15.221439560160093,0.556444487984341,33.055
100000,11.10344827586207,201719.32973267726,542095.146266725,15.032878008682488,0.5656595270580065,33.741
100000,11.586206896551724,206024.55169037232,521716.83153572236,14.838688159061945,0.5740593351808579,34.135
100000,12.068965517241379,210329.7736480674,503809.11458778486,14.64069743420147,0.5817138345672921,34.269
100000,12.551724137931036,214634.99560576244,488097.5874019902,14.44041262325488,0.588688515677923,34.275
100000,13.03448275862069,218940.21756345753,474340.5738033547,14.239072623411065,0.5950442321514164,33.978
100000,13.517241379310345,223245.43952115258,462325.05878813675,14.03769248287471,0.6008371722426944,33.372
100000,14.0,227550.6614788476,451863.1290881938,13.837100200702665,0.6061189543054085,32.529
