nsow,dh,upfront_cost,total_cost,bcr,reliability,satisficing
10000,0.0,0.0,204921.26987793532,,0.15494366209476834,0.0
10000,0.4827586206896552,28783.13454116753,219893.5906971716,0.4764980765051747,0.17556861268551802,0.0
10000,0.9655172413793104,28783.13454116753,207829.51299126924,0.8927235293040272,0.19656181060128988,0.0
10000,1.4482758620689655,28783.13454116753,197287.27247224835,1.2564372206605208,0.21750889204184237,0.11
10000,1.9310344827586208,28783.13454116753,188069.96056517266,1.5744340788186715,0.23804126447684493,0.75
10000,2.413793103448276,28783.13454116753,180005.53983312735,1.8526507377199537,0.2578538835826347,2.15
10000,2.896551724137931,28783.13454116753,172943.97537884177,2.09626453254857,0.2767129273828385,4.3
10000,3.3793103448275863,196873.8557461143,334845.34483402135,0.33769243895563594,0.2944551650189856,0.0
10000,3.8620689655172415,197948.908368915,330489.64902794664,0.3630996513445837,0.3109815348489721,0.0
10000,4.344827586206897,199023.96099171578,326793.8682197942,0.3849394968335415,0.32624743331504596,0.0
10000,4.827586206896552,200099.01361451653,323672.35169744125,0.4036946035254183,0.3402517716913456,0.0
10000,5.310344827586207,201174.98894126585,321051.7385469229,0.41977923430251884,0.3530262560687742,0.0
10000,5.793103448275862,202251.47688132,318867.2267118008,0.4335528711122259,0.3646257703446097,0.0
10000,6.275862068965518,203327.96482137413,317062.5048483749,0.44532578860315614,0.37512028291493776,0.0
10000,6.758620689655173,204404.45276142826,315589.2284605372,0.4553644913310929,0.38458837793266193,0.0
10000,7.241379310344828,205480.94070148238,314405.5109454439,0.4638986838015304,0.39311231645412664,0.0
10000,7.724137931034483,206557.42864153653,313475.05425966403,0.4711264099145201,0.40077443194719564,0.0
10000,8.206896551724139,207633.91658159075,312766.3921571116,0.47721849395961924,0.40765462783546763,0.0
10000,8.689655172413794,210261.05976862754,313802.88807047706,0.4787652896307332,0.41382874619758003,0.0
10000,9.172413793103448,215284.67015554686,317406.6666750154,0.4741398454025428,0.4193675984920126,0.0
10000,9.655172413793103,220308.2805424662,321160.68481645826,0.4690482245126901,0.4243364822764748,0.0
10000,10.13793103448276,225331.89092938552,325047.0516870321,0.4636004540855638,0.4287950406786018,0.0
10000,10.620689655172415,230355.50131630487,329050.19393757125,0.4578869718663995,0.4327973552559795,0.0
10000,11.10344827586207,235379.11170322413,333156.53890837845,0.4519820532853608,0.4363921898313858,0.0
10000,11.586206896551724,240402.72209014348,337354.2420927506,0.4459466260973319,0.43962332337194465,0.0
10000,12.068965517241379,245426.3324770627,341632.9527766595,0.4398305848535785,0.44252993012999176,0.0
10000,12.551724137931036,250449.942863982,345983.61255165655,0.43367469645250123,0.4451469775178809,0.0
10000,13.03448275862069,255473.5532509013,350398.28211710765,0.4275121708764431,0.44750562106847136,0.0
10000,13.517241379310345,260497.16363782063,354869.9923895488,0.4213699575013151,0.4496335828097799,0.0
10000,14.0,265520.7740247399,359392.61644506134,0.4152698163246745,0.4515555061955964,0.0
